




============================================================================
Função: Griewangk
============================================================================
parameter;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
30000;0,02001103163318109;4,496596758725141E-06;0,00030863008674127443;0,0010813983072234074;0,0009740987612468078;7,779049819417133E-05;0,009406136108391536;0,001076005559386961;0,0030051257673952554;
35000;0,01818030569862801;4,336569113538633E-06;0,00027018061374110776;0,0007755966549264462;0,0004681370366598533;7,053466511708619E-05;0,007231949656107319;0,00044708097437756565;0,0019437093708568917;
40000;0,016605875589732356;3,947870084746695E-06;0,00023694426518657206;0,000684685359149627;0,00023900704422782532;3,4918276706552216E-05;0,004932395968303056;0,00018356527757386378;0,0015374779558276171;
45000;0,01630335138244296;3,4468363402619647E-06;0,00019495046576245974;0,00038672421648068447;0,0001013185693584113;2,903392152894267E-05;0,003470173836760715;6,30072022776556E-05;0,0012564050099688625;
50000;0,013757562471998764;3,375089500993942E-06;0,00015318967475947453;0,00022005493954275747;2,7833112248485527E-05;2,623898788584794E-05;0,0026699289699094754;2,526409177011547E-05;0,0011527838979569144;
55000;0,012913183894823231;3,0708667752958275E-06;0,0001387768173255794;0,000214533467712817;6,414415344594045E-06;2,3346698453117828E-05;0,0019573043391982086;1,0962441334119447E-05;0,0010120545791932126;
60000;0,0125308020501651;2,916877662804546E-06;0,00013086359667437736;0,00020260421302778636;1,830534441599659E-06;1,390484046624669E-05;0,0015275040886545547;6,1581593680082964E-06;0,0008544538503314738;
65000;0,011963820228868162;2,3323126168998206E-06;0,00011434404909153797;0,0002009989412879848;1,1490715774505125E-06;1,2584550723051466E-05;0,0013337226777889203;3,1147297014311568E-06;0,0008110449819165701;
70000;0,011422244236546248;1,979802770829478E-06;9,643553430390632E-05;0,00019359713429568582;2,304048457437544E-07;1,2473682538919217E-05;0,0010828860164940946;2,9099698903505996E-06;0,0006245424549161109;
75000;0,010983550564993543;1,9310741430594278E-06;9,519744754566049E-05;0,00017414709660004856;1,2303211561938634E-07;1,1126005553057314E-05;0,0007976460989952321;2,742023000251906E-07;0,0003724785280075243;
80000;0,010526720067160546;1,7144074355189617E-06;9,385222095750455E-05;0,000147477205336079;1,1979371079628726E-07;1,0838726650663508E-05;0,0006300577782841349;1,6390478985788303E-07;0,00020373427042714003;
85000;0,00910268726555915;1,5445501270485676E-06;8,396214050149524E-05;7,183029530124654E-05;2,0744483962020858E-08;9,990719232063627E-06;0,0006113180620003839;1,6390478985788303E-07;6,466331528438521E-06;
90000;0,00899071352932999;1,4443896577837957E-06;8,098317749709595E-05;6,165909702149418E-05;1,7139612826578506E-08;9,233326557568961E-06;0,0005940579055692172;1,3381406468256078E-07;3,6687627375011646E-06;
95000;0,00836533489092257;1,4257214068086307E-06;7,392824145228262E-05;5,577749716096557E-05;1,6027306377961513E-08;7,97189524741811E-06;0,00047742411450735927;1,11504175826263E-08;3,226917904188916E-06;
100000;0,007706717599259706;1,4247221574683555E-06;7,305897480738248E-05;4,997402947207483E-05;1,5700163129948947E-08;5,021875571354896E-06;0,000444884000968464;9,573054033349492E-09;2,8820384654610135E-06;

==========================================================
===> Melhores f(x) para cada execução:
execucao;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
1;0,001064138691138073;2,2506404946623526E-07;8,516683781764781E-05;0,00010650337027261874;3,9197577361578796E-08;4,8543466414606E-06;5,4729441631682826E-08;5,461117783558451E-10;2,90105205552751E-07;
2;0,03290726003725504;4,1202586284638315E-06;4,6539851764530004E-05;1,1632944388680972E-05;5,167226145364975E-09;3,5465708427402775E-06;3,189339236812336E-07;2,0404546997309113E-09;6,038666908990641E-07;
3;0,008245687000538841;3,9013341201659343E-07;3,360611833628931E-05;5,9761304088645594E-05;3,27721953327416E-10;8,068959414765778E-06;3,468110122150113E-07;1,2038007357153977E-08;9,687383608742864E-07;
4;0,0035646875138548107;9,463625052538402E-07;1,3563571870585976E-05;4,062108596594072E-05;9,134080280509386E-09;7,368043299758938E-06;4,859634895498207E-08;1,490963854517414E-08;1,4938439535639102E-06;
5;0,007165102310935407;7,892243685438921E-07;0,00038241135276870756;1,512730289421385E-05;1,0552670593597196E-08;5,892150826295907E-07;0,0035063118872109035;6,5992694327470456E-09;3,3802324249387075E-06;
6;0,013648681398853273;1,1162426116800253E-07;4,662103972721773E-05;1,1144991610542866E-05;1,0406617564243006E-08;1,7229502226519616E-05;1,5012875907374243E-07;2,6229584361106934E-09;1,30470614545409E-06;
7;0,007916182315372802;7,581912899107748E-07;3,653975204175361E-05;1,2911079362745656E-05;4,0673155774313735E-09;3,6539326996402987E-07;4,251854288318726E-05;9,147068730539289E-10;1,5427715570011448E-07;
8;0,0039182639749303074;1,0553903465062609E-07;0,00019961740309258158;7,207983638444443E-07;1,7677976393967534E-08;6,762883394890723E-06;1,1124095655087072E-05;1,6331667387386085E-08;7,178278176038128E-06;
9;0,002331220863256731;3,7027386949109805E-07;2,652746393665409E-05;8,504262207832607E-06;9,65151528411565E-10;1,5038702113124918E-06;4,730306248988595E-07;6,203030217853679E-09;4,4995750706105595E-05;
10;0,009312296026889514;5,079162749439894E-06;7,662204678977438E-05;0,00014224625861457703;5,366332635457917E-09;6,71399731424495E-06;3,794519924768967E-07;1,1608086586708017E-09;2,278916416276977E-06;
11;0,0010585408396561863;3,5487085219776483E-06;0,00011087247066712195;6,030744053968387E-05;2,1026169804749008E-10;5,3783341332676665E-06;0,0005781154965519481;1,0983244097879996E-08;1,485533471454545E-07;
12;0,0010885539844138802;2,3463621288569017E-06;7,0833411040736E-05;2,5441157222915614E-06;1,0001792043792976E-08;7,132212547347572E-06;1,1825121506560065E-07;7,734836285686444E-09;7,629549634308435E-07;
13;0,024352883916129733;2,971531968184143E-06;6,961259447257945E-05;4,975698923042496E-06;5,980397346470044E-08;1,5198723745393525E-06;2,254111175810093E-07;6,1031180707155305E-09;3,447484280447773E-08;
14;0,0200307496263605;1,8558296029632214E-06;0,00018024422764347276;3,981554833310368E-05;6,2186884678522485E-09;3,2552225175059896E-06;9,255687435507256E-06;2,583185736119265E-09;4,0213057250704046E-07;
15;0,006498794572117058;7,530706020630608E-08;0,00023470357836956378;4,8461578571444175E-05;1,3443122204658945E-08;5,495082520395059E-07;1,6772540895046864E-07;2,8196611285003908E-08;6,831831839251195E-07;
16;0,003354192397756259;2,462790877180676E-06;5,815307179930131E-05;2,410346670478049E-05;2,4254201175251168E-09;5,218529463754227E-06;2,574203411153814E-07;7,241439468152187E-09;4,5761825869247445E-07;
17;0,006250240627955063;1,2349278173185524E-06;5,920605107918945E-05;9,70731457149503E-06;5,84483721701072E-10;5,6253236115225155E-06;1,5020015716049397E-08;1,550469948423205E-08;8,866458556299191E-07;
18;0,00030461847251003293;2,139963580903372E-06;1,1560470360874134E-05;2,108739628878767E-05;5,1478991658591676E-09;1,1049050061085455E-05;9,800860719156508E-07;1,835989757555881E-08;2,818837895568652E-07;
19;0,00028763711411702457;1,4150787158720579E-06;0,00012053969550921003;1,6961463286149328E-05;4,7818798618046876E-08;2,997638998632644E-06;7,491852601500022E-07;9,272374235674459E-09;2,497241769008323E-06;
20;0,01061674166662365;5,369671699507577E-07;1,3097391845684506E-05;0,00016856234431144543;2,0615786433502241E-10;3,2974484259917343E-06;2,468915079123012E-06;8,904087374577492E-09;9,654803936481499E-07;
21;0,00209844927236029;2,8336217359905055E-06;1,3671680658663554E-05;1,6363880504639827E-05;2,124466835268373E-09;5,72223526400647E-06;1,5251130222385008E-06;1,0398206235497779E-09;4,627927606423347E-07;
22;0,0040650426583225645;2,7275473994455793E-07;7,175987449083313E-05;3,403529899536053E-05;8,99995161755122E-08;1,508522258706196E-06;9,096785019692041E-08;1,3035702586246148E-08;1,4074547767343265E-06;
23;0,009153193017759971;1,2521074206488665E-06;7,590484688606709E-06;4,71809869526143E-06;3,0576723802463965E-09;8,649062324231426E-06;2,0081231314090105E-07;2,6063102519634835E-09;7,94342285563996E-06;
24;0,014179821907204758;6,897599436378266E-06;6,145780200367521E-05;3,3359662770055127E-07;2,20736435848031E-09;5,19723591976197E-06;1,3241172609965773E-06;9,435182307669193E-10;5,525294763323792E-07;
25;0,000530977612146991;6,434350850542066E-07;6,456762337628326E-05;7,432301068025577E-06;9,610558140905596E-09;1,1013259813519567E-06;5,160209717931607E-07;2,6829445075674684E-10;1,931353533735012E-06;
26;0,005144856655815084;3,4681477950737114E-07;2,673752642433337E-05;6,202098338506574E-05;2,135557167759293E-08;9,677441874489346E-06;2,3808122207632287E-07;3,9969625524835194E-09;6,803024252453672E-07;
27;0,009562736019721045;1,3375855350849653E-06;4,099170591814581E-05;1,5256931030231017E-05;2,0829880218771448E-08;5,337844853175336E-06;0,013088098092849105;2,0918081060037913E-09;1,927669832642453E-06;
28;0,026777259745348413;1,3279390296900138E-06;1,8258207456608475E-05;0,00013103861720125418;1,3240517064056223E-09;2,479448131409699E-06;3,2749701277358906E-08;5,5061958036177174E-08;6,960577738163864E-07;
29;0,00024123411479644427;1,0200733301481266E-06;3,14054199755315E-05;1,2719052488236884E-05;1,696698324404859E-08;3,6165338833288455E-06;2,1320670156108045E-06;2,271339851497575E-08;5,144938210272582E-06;
30;0,0028325581923106025;3,314154056119751E-07;0,00013742805310793676;1,1007093572392481E-05;2,9369714417565024E-08;2,8132725839174404E-06;3,978089131956385E-07;3,647003629067481E-08;1,1698122303617097E-06;
31;0,02193204405170295;5,121070024478868E-06;5,928855556137207E-05;5,71157214702993E-05;1,1428880014504467E-08;2,10921770996483E-05;1,668664150245555E-07;2,2241053429331026E-09;6,994577995889142E-07;
32;0,01741179467693797;2,0826829156487044E-08;2,735745406187557E-05;5,167119527612874E-05;3,162377336757239E-08;7,446925732359349E-07;0,003352839530587448;5,170356560457042E-09;9,887515472006986E-06;
33;0,0034867468367376846;1,6271918381368431E-06;7,676082980551876E-06;8,744178052492597E-05;4,2101370031004734E-08;2,275915233714957E-06;0,0004469107202955563;2,711417021752136E-09;3,1351974780282414E-06;
34;0,013472486997823536;1,2685659953286484E-07;1,1950763169990784E-05;3,0135690680363978E-05;1,4007162876181722E-09;3,450571794530686E-07;7,895981686864996E-07;4,6411663573123066E-10;1,1337602033736843E-06;
35;0,0005702592217618818;1,0844025212485892E-06;7,969463540965956E-06;2,571361032826203E-05;1,7232797929753584E-08;2,7937381061149928E-06;9,689402664086039E-08;2,942303294541604E-10;8,503564146938979E-07;
36;0,01589300330930765;2,0839413698164835E-06;3,786207143897013E-05;3,8722031436761166E-05;7,206667326790267E-09;3,490571807490514E-06;1,6950480486605517E-07;1,0989893744505353E-09;7,304716523078799E-06;
37;0,0036465203159140435;4,720450842005753E-08;1,9495729192547912E-05;5,69455186186033E-05;2,120092156241489E-09;9,856404504044967E-07;2,3872474340895567E-07;2,9182664158268518E-09;3,7959569966211013E-06;
38;0,0016376062370795747;4,911790419931558E-07;2,5173615820651527E-05;1,5808035018164006E-05;1,838651571099787E-08;2,036256481955783E-05;0,00058792749398606;6,873864405912376E-10;2,2042505045911183E-07;
39;0,00700804598660364;1,1188654950942341E-07;0,00016197689826697692;1,9699940716482328E-05;2,9395638196442595E-08;2,5344182872396063E-06;0,0005534396334128056;8,22229384378476E-10;1,9831235973654728E-06;
40;0,005343298424935295;6,256793424120281E-07;0,00011224762989043183;8,374605055830564E-05;9,24818590773052E-09;1,1937877266925041E-06;3,0505608359356305E-06;2,117095613251947E-09;1,5727822753893332E-06;
41;0,0016722456766284956;1,4455744289753105E-06;0,00016314837595927562;1,96933226592034E-05;4,4226276772208395E-09;3,3160347081946687E-06;3,482808033378121E-07;2,3265698588619627E-08;5,1355763860968355E-06;
42;0,00577130450882034;1,0767763235973825E-06;8,648050029232523E-05;7,537311172737961E-05;4,1287111654425507E-08;4,50220811088938E-06;5,038560838660834E-08;2,125064541352703E-09;1,767583461549539E-06;
43;0,027782603906348846;3,403546215928541E-07;4,153391658605136E-05;0,00014425521590024168;8,596910751002607E-09;1,1117980840168836E-05;2,946896911520724E-07;2,990796823196895E-08;9,686886449847606E-08;
44;0,0034545673871016506;3,9188450126860136E-06;0,00010943249481088589;1,8122805171608068E-05;2,5786084862124984E-08;3,7372363531980135E-06;5,556179504289785E-07;3,067582056891606E-09;4,472391561215182E-06;
45;0,00642211065769735;2,2952540257480405E-06;8,327077200843871E-05;0,000316828292113367;2,352557676997078E-09;1,3919713899757953E-06;1,6900129679001337E-07;1,0028617766664784E-08;5,23632013158083E-06;
46;0,0016158859912682485;1,5189360201360156E-07;6,229751922492475E-05;2,010181211354943E-05;3,89637546457883E-08;5,522647106808785E-06;1,7020182430499077E-08;1,0570480641293609E-10;4,815881429131186E-07;
47;0,002298343017879865;2,6542614852839415E-08;1,0048534798963103E-05;3,4977544938132054E-05;1,2750235444595296E-08;1,7018049920200195E-06;7,999203319320428E-07;1,5734197439278083E-08;1,3533644350275822E-06;
48;0,00014546996450823084;5,820602246804651E-07;9,423492929822249E-05;6,392045095382184E-06;3,3468755911161387E-09;7,51577738066668E-06;4,710947715141246E-05;5,434225992360954E-08;1,0754188351264484E-06;
49;0,003864265937017547;1,3469887226992699E-06;3,976574903139254E-05;1,830856350318464E-05;2,488835238674254E-08;1,8227610736676274E-06;4,230588274071485E-07;3,6828522070866423E-09;2,0841199611614237E-06;
50;0,003404674310460086;9,64931561989905E-07;0,00014183090540021714;0,0002770235671633629;6,8999623235729105E-09;5,517948170250478E-06;1,6783183467982046E-07;1,4066063433277267E-09;1,3018359610086853E-07;






============================================================================
Função: Schwefel
============================================================================
parameter;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
meanNFE;100001;100001;100001;100143;100068;100000;100068;100068;100000;
meanFX;96,03224118401505;135,2978215926475;1992,4372909011402;0,00012727566208923236;0,00012727566230751107;1996,78849762743;0,00012727566219837173;0,00012727566219837173;1760,9538276776332;
sdFX;48,54176867940192;103,79810847372781;346,17409195506673;4,500831521958328E-13;4,409896258812854E-13;347,5298727099102;4,589965551571806E-13;4,589965551571806E-13;325,635853717608;
==========================================================
===> f(x) médio para cada NFE:
NFE;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
500;951,8431468505415;1322,9843852596327;3747,5557870846465;1764,6055742106757;1266,0844788790646;3322,21712187359;1867,1509197446428;1766,8928203095975;3439,5629518868877;
1000;650,0294008889189;1002,6173311534038;3404,130049241835;1076,8517477011787;792,5305524524617;2708,527315144573;1225,460589265743;1254,7302726607484;3076,588534452398;
1500;521,557356797302;869,2028453540231;3096,221511256108;751,4410712863807;602,8231192565902;2310,7077530014417;920,084932672185;999,9124375547748;2825,425549982731;
2000;450,64296793831323;787,3147647898589;2816,462470716998;601,1453713018009;507,6178167766803;2097,664621012841;722,0287095241886;798,5175751372352;2627,6019772846603;
2500;417,78874715877885;738,4833828252544;2575,521219458677;475,46748840117283;436,7322621764763;2022,4872798311387;624,7646964036053;656,0660775956852;2485,4945889073365;
3000;402,1773020728394;716,5478040705965;2376,5540157317464;405,03586946750033;394,9258146805063;2002,299043751868;518,1762597118226;566,2314838958973;2388,1730370891482;
3500;374,2862391751667;690,3525881845579;2232,3334742469683;350,2610851351815;356,04946475571955;1997,0323272365035;457,3689461777586;509,1169817750084;2326,43469586596;
4000;367,3789541543733;677,120826468912;2131,361613034026;309,9012308194053;326,2056883520125;1996,816880431257;414,51891011627254;450,00469032364936;2275,073920128614;
4500;340,8153863375293;657,6625765880985;2074,055173867442;262,4535131943768;304,4342694311772;1996,8148162671164;382,91511052462977;408,0197925219158;2229,0685143370342;
5000;324,74826609190126;649,4188284327537;2036,1366865884922;233,48339718068212;287,5839956679625;1996,812874033381;352,23851373211824;350,4735461661818;2182,618321318217;
6000;308,76768320694623;630,7836487545824;2008,4466220409536;194,03771188320502;246,06064348189255;1996,810267241761;299,5909744712441;302,6970065312155;2123,9487196547716;
7000;285,2316987011723;613,895480542124;1996,588781856068;172,3795851132593;201,17946261818688;1996,8052464665418;257,51757211032464;253,58531753376127;2102,8273855940915;
8000;278,12027029953975;597,2428076371272;1992,7817194048473;145,62702614700606;172,36475027525208;1996,8027825003537;228,843322350771;239,52032494437154;2088,526766726272;
9000;261,17681911142887;572,1394906961303;1992,4656098242458;126,11772800722743;157,03161313311438;1996,8019382360599;200,84715912356793;207,27892775757317;2069,773190972043;
10000;250,4721850486871;560,2904812767817;1992,4592604279135;101,6035833733997;120,4392110568192;1996,8007686382336;179,6315103964216;175,22128853637588;2060,8748108108107;
12000;234,1301309210196;542,8434898116147;1992,4555266868556;70,95780823499025;84,31802357023761;1996,7991782314057;134,8456901741387;131,22419861617252;2032,3311620978254;
14000;225,15019191460368;516,0628769902004;1992,4529880150897;40,232338794722935;66,65854034398527;1996,7972398224251;112,56917179765922;92,91990669030962;2018,9480394930067;
16000;211,9349336426708;487,5049745430009;1992,4516686281247;31,024198673357485;47,46730788408428;1996,7964197860838;90,70558763118446;69,12064194362024;2004,7126216559168;
18000;203,56186847532825;473,30222602347095;1992,4490616877197;20,593596617859404;35,58259874264285;1996,7956671023878;73,13824774088161;47,92025036636917;1996,114306470108;
20000;188,02447429281455;450,14307579943;1992,4487658029288;11,929131453961245;23,93104705521195;1996,7945311686904;64,92391243396973;37,8917616539127;1984,1150201239998;
25000;176,444704206145;397,7636402151536;1992,4455189191206;3,318367400922516;7,128104642403314;1996,7936491355683;40,53804438548812;17,96623818575781;1959,2512750258152;
30000;162,15505850085555;369,9904062576667;1992,4441240285187;1,359401744480074;4,737660660636993;1996,7930740970262;19,195641781381156;9,777768809343106;1941,031011425472;
35000;144,57407981017428;353,8498629979905;1992,443600586198;0,00013582447081716964;0,00142264249649088;1996,7923368675213;12,148907910635735;4,469931973217199;1929,159151542367;
40000;139,2531786755187;313,2664743768019;1992,441890593458;0,00012727566248941003;0,0001272756625621696;1996,7922186648232;2,700696115711389;0,00013248117651528445;1903,7591957912111;
45000;133,3796947493162;279,2723281564101;1992,441601284761;0,00012727566236208076;0,0001272756625257898;1996,7915542450037;0,24529181511490605;0,00012727566247122012;1888,5857813955417;
50000;130,4746971935662;249,80908547593663;1992,441415618566;0,00012727566234389088;0,00012727566250759993;1996,7914263130715;0,24529181511485149;0,00012727566241665044;1881,2754860253635;
55000;122,78884045545479;233,20119102839325;1992,4411208553456;0,00012727566232570097;0,00012727566248941003;1996,7912779781107;0,0001273057310754666;0,00012727566239846056;1867,4421731483149;
60000;119,41063441556942;211,42927447594604;1992,4402310701962;0,00012727566230751107;0,00012727566248941003;1996,791121810121;0,00012727566241665044;0,00012727566239846056;1859,800493354319;
65000;118,14724049693477;195,01640421298669;1992,4396305848795;0,0001272756622893212;0,00012727566248941003;1996,7905513978849;0,00012727566239846056;0,00012727566238027066;1846,9523066690922;
70000;117,62414709544241;185,01857912449645;1992,4393439311555;0,0001272756622347515;0,00012727566245303025;1996,790387577084;0,00012727566238027066;0,00012727566234389088;1836,2662235673945;
75000;113,8908339645807;163,11764218026278;1992,438594486002;0,00012727566216199192;0,00012727566243484034;1996,7902707644448;0,00012727566234389088;0,00012727566230751107;1825,2876360498458;
80000;108,9794015211689;149,62516549084148;1992,4384132245664;0,00012727566214380205;0,00012727566238027066;1996,789996724689;0,0001272756622893212;0,0001272756622893212;1815,8010709417704;
85000;103,11401061003626;146,63580297431193;1992,4378873883904;0,00012727566214380205;0,00012727566238027066;1996,7897151316213;0,0001272756622711313;0,0001272756622893212;1800,1839263721129;
90000;101,33057480606136;145,86930889467584;1992,4375664160927;0,00012727566212561214;0,00012727566238027066;1996,789408065942;0,00012727566225294141;0,0001272756622893212;1781,9274718220329;
95000;98,69290625957746;141,33418961248788;1992,437414616864;0,00012727566210742224;0,00012727566234389088;1996,788720779407;0,0001272756622165616;0,00012727566225294141;1773,9245366919733;
100000;96,03224118401505;135,2978215926475;1992,4372909011402;0,00012727566208923236;0,00012727566230751107;1996,78849762743;0,00012727566219837173;0,00012727566219837173;1760,9538276776332;

==========================================================
===> Melhores f(x) para cada execução:
execucao;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
1;120,50368937295343;402,3401647304181;1776,7599013732365;0,00012727566263492918;0,00012727566263492918;1776,7637640760604;0,00012727566172543447;0,00012727566263492918;1534,063449092081;
2;181,77937397198866;262,7193138864195;1993,8562905066137;0,00012727566172543447;0,00012727566172543447;1993,857623039351;0,00012727566172543447;0,00012727566263492918;1823,9909407561404;
3;77,35792010250134;32,6377951411223;1783,6635242861303;0,00012727566172543447;0,00012727566263492918;2000,7992107010953;0,00012727566263492918;0,00012727566263492918;1725,135141900467;
4;66,80248157776441;163,27243190219542;1638,4720484727427;0,00012727566172543447;0,00012727566263492918;1638,465206389857;0,00012727566263492918;0,00012727566263492918;1658,45816230044;
5;96,21637034794958;150,8338307883696;2323,7064083567543;0,00012727566172543447;0,00012727566172543447;2323,698072040333;0,00012727566172543447;0,00012727566172543447;2179,2001955675014;
6;62,2955131161807;138,88397371640167;1875,4680298680605;0,00012727566263492918;0,00012727566263492918;1737,2566121157392;0,00012727566172543447;0,00012727566263492918;1510,692283316187;
7;31,676177660741814;149,70369619562734;1934,7907515990669;0,00012727566263492918;0,00012727566263492918;1717,6474082667628;0,00012727566172543447;0,00012727566172543447;1473,7085942144217;
8;22,060332927083437;158,99028143909572;1474,6638627956884;0,00012727566263492918;0,00012727566263492918;1474,6560463290534;0,00012727566263492918;0,00012727566263492918;1233,2994096910174;
9;52,260180100873185;273,5611327326119;1796,5814664155496;0,00012727566263492918;0,00012727566172543447;1796,5792405946304;0,00012727566263492918;0,00012727566172543447;1596,5401878863613;
10;134,08252944139304;37,22356110810506;2198,33472182439;0,00012727566263492918;0,00012727566263492918;2198,3319461181704;0,00012727566263492918;0,00012727566172543447;1747,9803598951983;
11;86,405255709029;145,76102862196012;1974,1218948475162;0,00012727566263492918;0,00012727566263492918;1974,1229305652041;0,00012727566172543447;0,00012727566263492918;1599,5241558723337;
12;81,08892766903864;26,913493003726217;1842,9744067670922;0,00012727566172543447;0,00012727566263492918;1842,9770350456638;0,00012727566172543447;0,00012727566172543447;1656,5171885291961;
13;108,65451566256525;272,7457757865668;2099,593490949662;0,00012727566263492918;0,00012727566263492918;2099,5894229525566;0,00012727566172543447;0,00012727566172543447;2242,6610033606657;
14;178,6787622138504;14,507366159476078;1948,9445037695314;0,00012727566263492918;0,00012727566172543447;1948,9478180340093;0,00012727566263492918;0,00012727566172543447;1297,0528985015976;
15;164,99282688447602;152,3921041095805;2632,6520063342773;0,00012727566172543447;0,00012727566172543447;2692,339649554788;0,00012727566263492918;0,00012727566263492918;2333,15098907861;
16;32,37846023765542;84,00754699107347;1381,8572844640244;0,00012727566172543447;0,00012727566263492918;1243,64622733245;0,00012727566263492918;0,00012727566172543447;1264,628908423715;
17;99,92884291910605;380,2430930873711;2021,1519829616238;0,00012727566172543447;0,00012727566172543447;1922,3561159174997;0,00012727566172543447;0,00012727566263492918;1495,284934366652;
18;11,624129232087398;255,87445073209574;1875,8713889511223;0,00012727566172543447;0,00012727566172543447;1875,8652784540827;0,00012727566172543447;0,00012727566172543447;1675,7206778326163;
19;112,18945447380793;390,97587046479975;1756,987907298173;0,00012727566263492918;0,00012727566263492918;1756,9809874674984;0,00012727566263492918;0,00012727566172543447;1713,2171552339191;
20;92,62116947263712;274,1707058199663;2138,9270087479167;0,00012727566172543447;0,00012727566263492918;2138,9152443729067;0,00012727566263492918;0,00012727566172543447;1939,044575400676;
21;93,07345891694149;49,30958057961925;1902,1989948930852;0,00012727566172543447;0,00012727566172543447;1902,1817969963665;0,00012727566172543447;0,00012727566263492918;1496,509601271471;
22;73,0535450577936;52,29037296300885;1928,811572345406;0,00012727566263492918;0,00012727566172543447;1928,811841462277;0,00012727566172543447;0,00012727566263492918;1682,5619068442747;
23;153,0286393295546;23,616773705875858;1934,628330795441;0,00012727566172543447;0,00012727566263492918;1934,621724090201;0,00012727566263492918;0,00012727566263492918;1893,5554803332416;
24;79,88432844738145;152,9471233229483;1875,4682511367832;0,00012727566172543447;0,00012727566172543447;1875,460627232345;0,00012727566172543447;0,00012727566172543447;1832,0589840858302;
25;160,10373037242607;264,5975432172586;2000,8463895940142;0,00012727566172543447;0,00012727566263492918;2000,840781050345;0,00012727566263492918;0,00012727566263492918;1442,2361198537385;
26;90,20170344409053;134,4627807701345;1882,4518136161355;0,00012727566172543447;0,00012727566172543447;1882,4563387455355;0,00012727566263492918;0,00012727566263492918;1584,9989830971372;
27;100,10558579305552;139,35295038853246;1796,582312333977;0,00012727566172543447;0,00012727566263492918;1796,5715442224637;0,00012727566263492918;0,00012727566263492918;1672,3902971708458;
28;163,66653927208063;163,3228421451422;1783,5771870115384;0,00012727566263492918;0,00012727566263492918;1783,5648781775578;0,00012727566263492918;0,00012727566263492918;1862,0070071402672;
29;72,62742654189606;165,49452601962685;2935,7821102294683;0,00012727566172543447;0,00012727566172543447;2935,782159925498;0,00012727566263492918;0,00012727566172543447;2246,24373920553;
30;111,43252625999048;141,83212054448222;1388,784070096569;0,00012727566172543447;0,00012727566263492918;1388,7832021949066;0,00012727566172543447;0,00012727566172543447;1442,0044226488699;
31;26,86590228256773;39,50399009490502;2507,140604166604;0,00012727566172543447;0,00012727566263492918;2507,1323929968657;0,00012727566172543447;0,00012727566172543447;2174,964890613456;
32;89,1662087617733;32,665736118453424;1283,207569060562;0,00012727566172543447;0,00012727566263492918;1283,2028526144531;0,00012727566263492918;0,00012727566172543447;1094,2091314794334;
33;35,0913614234496;23,911292205653808;2297,492306916652;0,00012727566172543447;0,00012727566263492918;2297,48460659196;0,00012727566263492918;0,00012727566263492918;2067,6307165155367;
34;96,05682358809372;147,35729014950402;2021,0569118907388;0,00012727566263492918;0,00012727566263492918;2021,0561316909666;0,00012727566172543447;0,00012727566172543447;1428,3568017476605;
35;165,2516763175945;35,036092287656174;2093,10364415511;0,00012727566263492918;0,00012727566263492918;2093,0959171419445;0,00012727566263492918;0,00012727566263492918;1644,5909970758053;
36;74,44937541725085;34,9958361882409;2021,5525720098651;0,00012727566263492918;0,00012727566172543447;2021,5510209639203;0,00012727566172543447;0,00012727566172543447;2092,450709879999;
37;105,29377030901469;50,857608774145774;2679,465293414864;0,00012727566263492918;0,00012727566263492918;2679,4627191309214;0,00012727566172543447;0,00012727566263492918;2459,129186407126;
38;61,31018422154648;20,463009792527373;2027,6042835551473;0,00012727566172543447;0,00012727566172543447;2027,5944296284727;0,00012727566263492918;0,00012727566172543447;1624,442518571464;
39;112,03498998786563;40,40110745327547;2132,4681799969344;0,00012727566172543447;0,00012727566172543447;2132,461949636136;0,00012727566172543447;0,00012727566263492918;2101,3276391906497;
40;101,61994779674933;23,06392023783974;1415,434810021425;0,00012727566172543447;0,00012727566263492918;1632,5653247158386;0,00012727566172543447;0,00012727566172543447;1378,0305018381418;
41;194,0296506619502;155,04216999418213;2218,878755022863;0,00012727566263492918;0,00012727566263492918;2218,875394021549;0,00012727566263492918;0,00012727566263492918;1644,1853839674695;
42;55,367254311007855;36,78046713430285;2086,6158489872537;0,00012727566172543447;0,00012727566263492918;2086,6172828633935;0,00012727566263492918;0,00012727566172543447;2033,3586049648866;
