============================================================================
Função: Beale
============================================================================

1...2...3...4...5...6...7...8...9...10...11...12...13...14...15...16...17...18...19...20...21...22...23...24...25...26...27...28...29...30...31...32...33...34...35...36...37...38...39...40...41...42...43...44...45...46...47...48...49...50...
==========================================================
===> Média de NFE, média de f(x) e desvio padrão de f(x):
parameter;GEOreal1;AGEO1real1;AGEO2real1;
meanNFE;100001;100001;100001;
meanFX;0,000559664676575618;0,019161113702646372;0,0029885855223207368;
sdFX;0,0006451856023682432;0,02265387996784058;0,0033148019280609727;

==========================================================
===> Médias para cada NFOB:
NFOB;GEOreal1;AGEO1real1;AGEO2real1;
54500;0,0010514841981812623;0,03428359709549369;0,006397959899374956;
55000;0,0010389792032291982;0,03428359709549369;0,006397959899374956;
55500;0,0010389792032291982;0,03428359709549369;0,006397959899374956;
56000;0,0010389792032291982;0,03428359709549369;0,006003299142194067;
56500;0,001011292465257718;0,03428359709549369;0,006003299142194067;
57000;0,001011292465257718;0,03344638004676432;0,0059836866850535774;
57500;0,0009944838716710487;0,03344638004676432;0,0059836866850535774;
58000;0,0009735169355718761;0,03344638004676432;0,0059836866850535774;
58500;0,0009735169355718761;0,03344638004676432;0,0059836866850535774;
59000;0,0009735169355718761;0,03164645224260594;0,0059836866850535774;
59500;0,0009735169355718761;0,03041683108795075;0,005796671412072848;
60000;0,0009735169355718761;0,03041683108795075;0,005796671412072848;
60500;0,0009367901633969747;0,03041683108795075;0,005796671412072848;
61000;0,0009367901633969747;0,030143198146802358;0,005796671412072848;
61500;0,0009367901633969747;0,030143198146802358;0,005791368742518457;
62000;0,0009367901633969747;0,030143198146802358;0,0055506883638789285;
62500;0,0009367901633969747;0,030143198146802358;0,005531624029554248;
63000;0,0009367901633969747;0,030143198146802358;0,005531624029554248;
63500;0,0009367901633969747;0,030143198146802358;0,005531624029554248;
64000;0,0009367901633969747;0,030143198146802358;0,005531624029554248;
64500;0,0009367901633969747;0,030143198146802358;0,005531624029554248;
65000;0,0009367901633969747;0,030143198146802358;0,005531624029554248;
65500;0,0009309836301259419;0,030143198146802358;0,00543213209127564;
66000;0,0009309836301259419;0,030143198146802358;0,005163175960416473;
66500;0,0009309836301259419;0,030077212165571066;0,005163175960416473;
67000;0,0009309836301259419;0,02816475099679823;0,005150309437491138;
67500;0,0009171034735932211;0,02816475099679823;0,005150309437491138;
68000;0,0009171034735932211;0,027946047057464493;0,005150309437491138;
68500;0,0009171034735932211;0,027946047057464493;0,005150309437491138;
69000;0,0008874972227831127;0,027946047057464493;0,005150309437491138;
69500;0,0008874972227831127;0,027879571885689833;0,005150309437491138;
70000;0,0008744058790080432;0,027879571885689833;0,005150309437491138;
70500;0,0008744058790080432;0,027879571885689833;0,005150309437491138;
71000;0,0008740852430847195;0,027879571885689833;0,005150309437491138;
71500;0,0008740852430847195;0,02687045303713342;0,005124804518154205;
72000;0,0008740852430847195;0,02687045303713342;0,004939716007298093;
72500;0,0008740852430847195;0,02687045303713342;0,004919454517958227;
73000;0,0008359425247520856;0,02687045303713342;0,004919454517958227;
73500;0,0008128937847590445;0,02687045303713342;0,004910112460718517;
74000;0,0008128937847590445;0,026341442437276447;0,004517889589508547;
74500;0,0008128937847590445;0,026341442437276447;0,004476515598019073;
75000;0,0008128937847590445;0,026341442437276447;0,004476515598019073;
75500;0,0008128937847590445;0,025268328378378318;0,004476515598019073;
76000;0,0008018103801692909;0,025268328378378318;0,004476515598019073;
76500;0,0008018103801692909;0,025268328378378318;0,004476515598019073;
77000;0,0008018103801692909;0,025268328378378318;0,004476515598019073;
77500;0,0008018103801692909;0,025119511007386294;0,004383469681382458;
78000;0,0008018103801692909;0,025119511007386294;0,004383469681382458;
78500;0,0008018103801692909;0,025055682956067523;0,0042509118541612404;
79000;0,0008018103801692909;0,025055682956067523;0,0042509118541612404;
79500;0,0007871625532161724;0,024871361537438057;0,004196307714316034;
80000;0,0007862224531687344;0,024871361537438057;0,004196307714316034;
80500;0,0007468064044429476;0,024871361537438057;0,004196307714316034;
81000;0,000725331266994757;0,024871361537438057;0,004196307714316034;
81500;0,0007188917677040664;0,024871361537438057;0,004196307714316034;
82000;0,0007188917677040664;0,024871361537438057;0,004196307714316034;
82500;0,0007188917677040664;0,024871361537438057;0,004186088671595017;
83000;0,0007188917677040664;0,024835790238673154;0,004186088671595017;
83500;0,0007188917677040664;0,024835790238673154;0,004186088671595017;
84000;0,000711033588328298;0,024835790238673154;0,003702681717770705;
84500;0,000711033588328298;0,023698504422572007;0,003702681717770705;
85000;0,000711033588328298;0,023698504422572007;0,003702681717770705;
85500;0,000711033588328298;0,023698504422572007;0,0035731791868520084;
86000;0,000711033588328298;0,02301364353238302;0,0035731791868520084;
86500;0,000703093757107298;0,02301364353238302;0,0035731791868520084;
87000;0,000703093757107298;0,02301364353238302;0,003559750382640855;
87500;0,000703093757107298;0,02301364353238302;0,003559750382640855;
88000;0,000703093757107298;0,02301364353238302;0,00340346800249897;
88500;0,000703093757107298;0,02301364353238302;0,00340346800249897;
89000;0,000703093757107298;0,02301364353238302;0,00340346800249897;
89500;0,000703093757107298;0,02301364353238302;0,00340346800249897;
90000;0,000703093757107298;0,021683409868870483;0,00337645018206195;
90500;0,000703093757107298;0,02135869190522331;0,003147029110707019;
91000;0,000703093757107298;0,02135869190522331;0,003147029110707019;
91500;0,0006758631051250553;0,02135869190522331;0,003147029110707019;
92000;0,0006758631051250553;0,021307762728411506;0,003147029110707019;
92500;0,0006758631051250553;0,021307762728411506;0,003147029110707019;
93000;0,0006691745663395699;0,021307762728411506;0,003147029110707019;
93500;0,0006691745663395699;0,021307762728411506;0,003147029110707019;
94000;0,0006533731536050938;0,021307762728411506;0,003147029110707019;
94500;0,0006533731536050938;0,021307762728411506;0,0030102165249078472;
95000;0,0006533731536050938;0,02107380592389112;0,0030102165249078472;
95500;0,0006533731536050938;0,02107380592389112;0,0030102165249078472;
96000;0,0006102342436661966;0,02107380592389112;0,0030102165249078472;
96500;0,000559664676575618;0,02107380592389112;0,0030102165249078472;
97000;0,000559664676575618;0,02107380592389112;0,0030102165249078472;
97500;0,000559664676575618;0,02005754717065845;0,0030102165249078472;
98000;0,000559664676575618;0,02005754717065845;0,0030102165249078472;
98500;0,000559664676575618;0,02005754717065845;0,0030102165249078472;
99000;0,000559664676575618;0,020004065762567434;0,0030102165249078472;
99500;0,000559664676575618;0,019207349516401725;0,0029885855223207368;
100000;0,000559664676575618;0,019161113702646372;0,0029885855223207368;

==========================================================
===> Melhores f(x) para cada execução:
execucao;GEOreal1;AGEO1real1;AGEO2real1;
1;0,00035551675589866685;0,04937514957535568;0,0004056761018871343;
2;0,0009945163208344748;0,015451751090187925;0,003110864112798009;
3;0,0007592540369488808;0,027023929464618564;0,007706292282164413;
4;0,004220453659981373;0,002898742359537796;0,0017606781141217289;
5;0,0010381499765448046;0,011118691775416759;0,003022605511393776;
6;0,00026788998859699685;0,01936817104814933;0,0049622811546447525;
7;0,0007231441447918182;0,08767118754346394;0,001698513293514232;
8;0,0003724696484698663;0,005540539738879661;0,011511383871877884;
9;0,0008553869085988509;0,06831959763036907;0,003620697301718144;
10;0,0002887709984075832;0,0065199066458653575;0,0003151580861782673;
11;0,00016031287489232186;0,00010614794442905751;0,0003674062581171363;
12;0,00028332844948585696;0,028790572214112596;0,00045677320748075024;
13;0,0003386895460541857;0,0010634266807328747;0,012240808870957295;
14;0,00028089340857916225;0,0031555706529374453;0,012464990102734875;
15;0,0013181544618383679;0,009241079193060579;0,005635098248682552;
16;0,0005017033250098902;0,003102225809743996;0,00014837005445186052;
17;1,5008250125707077E-05;0,008386627661535544;0,0018126731328548867;
18;0,00017607838362725063;0,0477534280239407;0,010122959128226715;
19;0,0005193894796276426;0,018484811810403262;0,00012077350275741848;
20;0,00016251810366083483;0,007334784954697637;0,003377688562866525;
21;0,0001709339142443231;0,008762082130387535;0,0006533066916421883;
22;0,0003168997563931724;0,008581525880282251;0,0009577413923592475;
23;0,0007758752741239155;0,007863694976576165;0,0005755583980521504;
24;0,0009243246778357552;0,029559718472959923;0,0014459222043400586;
25;0,00019482956514987732;0,007423051130360008;0,006300049268162576;
26;0,0009537851685224475;0,007880885794979243;0,002494976384061166;
27;0,0005117998434464703;0,002337622836062679;0,0004198388853558537;
28;0,0008508917495893896;0,013564894776741549;0,006537629297231229;
29;0,00032251787241747006;0,08026089964367372;0,0020472405071085206;
30;0,0009832281125224706;0,004106681133142853;0,0007278545520114615;
31;5,595323634497999E-05;0,018413064754031584;0,0015288552524593923;
32;1,204289701899214E-05;0,004054481760878471;4,314967234660622E-05;
33;0,00023839936146499485;0,0007991320272174884;0,005821244197647357;
34;1,4513255180142096E-05;0,007092227599374023;0,00012453491485799802;
35;0,0002547224835149303;0,0003356383155337055;0,0006129675289505084;
36;0,00045345605620498563;0,0346038693138585;0,0012831027516624406;
37;0,000587882084694943;0,0006706918591044963;0,000622044541136967;
38;6,347558401089261E-05;0,03470190349687433;0,0005345958264496993;
39;0,0006657651078598215;0,0009619042738174391;8,289621268656649E-05;
40;0,00019719589714700913;0,009376374890421615;0,003375042554195314;
41;0,0006511405431057415;0,0011905020069923526;0,005178300240801905;
42;0,0004257778108993121;0,006175675237690307;0,006047165094353019;
43;0,0001567403162946516;0,009107164024538011;0,005226525643296563;
44;0,001678162683657611;0,040128326020095036;0,0043747419297300374;
45;0,0005345284613162927;0,03487402460957087;0,0016815510287088433;
46;0,0006946806731406935;0,03343858394381521;0,0007027751033912554;
47;0,00038172787882814925;0,004014592475327114;9,975662458723919E-05;
48;0,00019472073179917853;0,012127753187217026;9,910159906312586E-05;
49;0,0010772633619638091;0,08826670116846747;0,0036245340315473554;
50;8,370748113948077E-06;0,026675675574889784;0,0013445828884118389;

Execution Time: 16053 ms
