




============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
7;1,6529512633522721E-06;1,6272330808828494E-05;0,0006953917059032157;1,7719288467843232E-06;0,0010007583144545239;0,13397672949404263;2,4828680233688943E-05;
8;0,0009858494871203165;2,378284925332508E-06;0,0011420972177384875;2,9847853611251183E-05;0,20753779635181488;3,4508422229645035;3,691023391862255E-05;
9;0,0005019265890423834;6,646211204800484E-05;0,001620194162591852;6,646211204800484E-05;4,534620580201714;0,6498626891765706;1,3864600491273174E-05;
10;0,0002186190733263871;1,2732530238028651E-05;0,0031236471216447353;1,7719288467843232E-06;0,0001076474802680161;0,0002700747569422944;1,6529512633522721E-06;
11;0,00012996944703282923;2,021315536048899E-06;0,0011394944978754568;2,4828680233688943E-05;0,00010266424547288746;2,207752467168934;1,2732530238028651E-05;
12;0,00023233841455543356;0,0001646998910453348;1,6529512633522721E-06;1,2732530238028651E-05;4,5484053800107144E-05;1,0005063782105634;8,801785615547957E-05;
13;0,00012823920056422304;2,8771350992162275E-06;0,00010266424547288746;2,8771350992162275E-06;1,0005063782105634;2,92940641758394;5,490216108160771E-05;
14;0,0004206583232665449;1,6529512633522721E-06;0,0009510218120424354;0,00014099746201605884;1,3995789577468062E-05;0,7724124561272245;5,490216108160771E-05;
15;0,00033532370508939074;8,801785615547957E-05;0,0004233696702280084;1,6529512633522721E-06;0,17766054394049363;1,5908116845466276;3,4722062112888553E-06;
16;0,0013628088005492433;1,8273875128587248E-05;9,765556528738099E-05;1,6529512633522721E-06;8,268223067078929E-05;2,77174863238185;2,608004460028996E-05;
17;0,00036866251931946576;1,7719288467843232E-06;0,0005808365578012719;2,4828680233688943E-05;0,0007205566878493585;0,010642499294242044;1,8273875128587248E-05;
18;0,000601157154992128;2,8771350992162275E-06;0,0005508597153950243;6,052344200316405E-06;5,592093987219831;0,014840237407206837;4,494483669484696E-05;
19;0,00039880939428023213;3,260800216012979E-05;0,0008623163183650931;1,6529512633522721E-06;0,000980208742341111;5,437146784820956E-05;1,8273875128587248E-05;
20;9,765556528738099E-05;6,052344200316405E-06;0,002899698093405223;1,6529512633522721E-06;0,09196867570210088;0,09005670541027444;6,24197042131614E-05;
21;5,054029490123827E-06;1,4270771576420211E-05;0,00026509125918031584;1,6529512633522721E-06;0,0012987483467421094;3,1270618508714563;3,945351130221012E-05;
22;0,0029280029214337282;5,490216108160771E-05;0,0015057610550917113;3,945351130221012E-05;1,000506371958274;1,000506371958274;9,68347953482746E-06;
23;3,8377629631470756E-05;1,7719288467843232E-06;0,0007033156497179216;1,8273875128587248E-05;0,000654517783356211;0,034015001069687384;2,0303968399015835E-05;
24;0,00032873631952308994;3,945351130221012E-05;0,00010123365786687396;7,124241620630472E-06;0,00046049790414922644;0,9693416919989724;1,2732530238028651E-05;
25;0,0007362054892999813;1,8273875128587248E-05;0,00041965454034162506;1,6529512633522721E-06;0,0001806912356505055;1,0005063782105634;4,137588455472557E-05;
26;0,00018002366471656718;5,257468600565964E-05;0,0018911911127984246;1,6529512633522721E-06;0,0005399992958765891;0,7724291791260058;1,4664375473771773E-05;
27;0,00019902953781286115;2,021315536048899E-06;0,001323793287132052;6,24197042131614E-05;7,511626648704823E-05;5,580820724291829;0,00011824021326259513;
28;4,250563362805409E-05;6,646211204800484E-05;0,0012448418311375494;6,646211204800484E-05;0,000682606796824797;0,046841321254927196;1,6529512633522721E-06;
29;0,0003376603839347364;1,118248750616245E-05;0,0008006060659736288;1,6529512633522721E-06;0,0001673072422535822;1,8773681754378129;2,378284925332508E-06;
30;8,018744901464232E-05;6,646211204800484E-05;0,00015889886471552288;1,6529512633522721E-06;0,00021144952905351167;0,020003947001004052;8,966491983249475E-05;
31;0,0009700812856712261;8,353841395834384E-05;8,353841395834384E-05;1,6529512633522721E-06;2,7335218351617432E-05;0,10275882891505309;4,7888267083683586E-05;
32;4,7888267083683586E-05;2,0303968399015835E-05;0,0007262452091285982;2,8771350992162275E-06;4,175775811707988E-05;0,7724291791260058;1,8273875128587248E-05;
33;5,7647711889143424E-05;2,8771350992162275E-06;0,00014048126983468658;2,021315536048899E-06;0,0004497929276319215;1,0005063782105634;3,4722062112888553E-06;
34;0,0008339421724405439;2,8771350992162275E-06;9,765556528738099E-05;9,68347953482746E-06;9,856060185157526E-05;0,23687800629438335;1,3864600491273174E-05;
35;0,0003800411991582864;1,2732530238028651E-05;0,00026612340255253097;3,945351130221012E-05;0,0009993829106728321;0,0885974366966902;1,8273875128587248E-05;






============================================================================
Função: Schwefel
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
meanNFE;100000;100000;100000;100000;100000;100000;100000;
meanFX;852,2394597438159;447,5933419262909;792,4090827930462;440,5825569214101;931,9441618895903;978,3980533098395;334,7104107773169;
medianFX;839,4192860304515;401,0549239995162;818,2473410914013;424,7184579560144;977,0153578674344;981,26566979987;319,21896690302583;
sdFX;298,8691074854299;208,37312984413208;258,8341693014234;205,8114248399494;278,02830784410787;305,35072811619926;95,63264328586385;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
5;3944,1596877071597;3944,1596877071597;3944,1596877071597;3944,1596877071597;3944,1596877071597;3944,1596877071597;3944,1596877071597;
50;3779,6576213719122;3779,6576213719122;3779,6576213719122;3779,6576213719122;3779,6576213719122;3779,6576213719122;3779,6576213719122;
100;3607,58042241171;3607,58042241171;3607,58042241171;3607,58042241171;3607,58042241171;3607,58042241171;3607,58042241171;
500;2978,189854630376;3294,7972034247578;3477,5956181876213;2859,746713800843;1579,8842403330439;2110,964691635553;2260,89487667323;
1000;2388,919695510945;2500,181332043138;3172,7331101456552;2087,5685290285946;1040,9555583028994;1066,209667886976;1155,5892330184327;
1500;2005,1811954291147;1946,6657791435307;2825,494251768184;1669,9187889702312;1029,6207141318987;979,8219611755092;1040,9194329641855;
2000;1722,8082126822344;1610,9727922377776;2499,6054043672925;1378,1913932832513;1021,2407366642032;978,4301109856247;1035,0714267809697;
2500;1520,4066972188111;1361,4428344731352;2244,029841354191;1148,6124361532247;995,823364159273;978,3980870382311;1035,0649936758123;
3000;1376,4373498122252;1173,0749587008775;2030,8819685504097;1048,1905623976666;988,248488158171;978,3980533098395;1028,4972493643843;
3500;1259,1901128340796;1095,0534586785077;1843,0487370519818;995,6182067715382;988,248488158171;978,3980533098395;922,3594365512162;
4000;1200,804986312989;1048,3535507549782;1725,0911174318892;958,6508330167791;988,248488158171;978,3980533098395;843,2391318737521;
4500;1158,505992779712;1017,1620231696276;1584,6006311816263;935,733491517003;988,248488158171;978,3980533098395;840,9134314959636;
5000;1107,1263770438957;999,9495832571187;1434,0683211885557;925,31925531182;988,248488158171;978,3980533098395;835,8794943603799;
6000;1063,5449103566802;983,1179367916158;1295,5472378540933;918,5201140008115;964,4955731117499;978,3980533098395;776,3635601333982;
7000;1041,8548180908422;979,5360684440557;1243,0284864803227;916,458118632956;963,3334646561888;978,3980533098395;762,3635548519627;
8000;1009,8909478489024;978,3816474474302;1195,6177960977218;915,7263329958266;961,4954960317825;978,3980533098395;734,3166996712529;
9000;984,9390869129497;978,0186783074151;1132,8298252477553;908,8037493855518;959,8421278408089;978,3980533098395;685,5408699685715;
10000;966,3065082603435;964,3856958505489;1074,0055066421126;906,6577940982042;959,8421278408089;978,3980533098395;673,026526556333;
12000;949,9918048627708;920,0484018675485;1047,7374911223149;892,0207050683667;959,8421278408089;978,3980533098395;629,5553964951303;
14000;949,889983571769;879,4921197422957;1030,186671707628;864,0757418571073;959,8421278408089;978,3980533098395;605,2713612849934;
16000;948,4656528336114;853,1518238947865;1024,5181527398995;843,2096969107841;959,8421278408089;978,3980533098395;588,3836230667229;
18000;927,6280553315731;836,3945614639053;1013,2166548806299;811,2518279346733;959,8421278408089;978,3980533098395;566,8703509584018;
20000;891,2716805061004;813,5490263710058;1010,8729319504718;787,4266942363093;959,8421278408089;978,3980533098395;553,0187731016147;
25000;884,9800759101234;742,4547275180817;1006,3355042441106;736,4005658076942;953,1957500815594;978,3980533098395;509,71937356711186;
30000;884,9769931692894;694,9276930808721;1006,3355042441106;693,7223711635385;942,9450861809144;978,3980533098395;462,1751641288653;
35000;884,9769931692894;646,0800348202496;1003,2799037469474;638,386831969135;931,9441618895903;978,3980533098395;451,8234854428399;
40000;884,9769931692894;622,3763590165784;996,0416912946291;611,795099503045;931,9441618895903;978,3980533098395;429,4478481095863;
45000;884,9769931692894;604,5570241393852;992,1637391418192;602,558032744863;931,9441618895903;978,3980533098395;413,39775887907035;
50000;884,950422044095;583,3284367480125;976,8567603154869;581,7172980124845;931,9441618895903;978,3980533098395;387,0159515021697;
55000;884,950422044095;561,4501500666588;971,820932380711;555,7673876701407;931,9441618895903;978,3980533098395;372,46956167115627;
60000;884,950422044095;543,5224679300136;959,3069732946237;549,3106149629557;931,9441618895903;978,3980533098395;362,583726396306;
65000;884,950422044095;516,0896683577488;919,0610893248385;540,8066912902084;931,9441618895903;978,3980533098395;359,11790127688994;
70000;884,950422044095;511,6726415735131;910,6563646479733;524,4550460629567;931,9441618895903;978,3980533098395;354,86858554485906;
75000;884,950422044095;501,91849000647653;900,13463904483;505,1614342451472;931,9441618895903;978,3980533098395;354,86858554485906;
80000;884,950422044095;497,67740872866665;878,3451991103709;491,6224318981993;931,9441618895903;978,3980533098395;350,4141396471741;
85000;877,4620299211834;490,3616435614358;839,8935388776822;473,6560682727029;931,9441618895903;978,3980533098395;344,88979045908764;
90000;877,4551882422123;476,5829540320408;810,0849081150078;461,67354505261574;931,9441618895903;978,3980533098395;344,88979045908764;
95000;852,3457083587516;454,807361919338;796,1181670276135;454,93569866356705;931,9441618895903;978,3980533098395;342,5702285073522;
100000;852,2394597438159;447,5933419262909;792,4090827930462;440,5825569214101;931,9441618895903;978,3980533098395;334,7104107773169;

==========================================================
===> Melhores f(x) para cada execução:
execucao;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
1;1438,9981639880384;436,62958861494735;977,979095610548;552,8592043998724;1075,0480479761518;1097,183575100502;319,21896690302583;
2;1074,809525513524;371,8651567381421;1090,703123028396;608,7726525132189;789,9559242300352;756,4773481880725;283,7851427239507;
3;737,1610749359625;0,4290783821097648;721,7421912097043;165,77260875299953;1187,5756225174687;1175,2284898296625;171,47224593774854;
4;769,184093821872;522,3908487416466;909,305095943585;436,6289571228399;911,1870112972556;1310,273333723214;180,05537886733782;
5;1278,534834501344;221,74926140244725;708,1626386527769;367,40393575661255;1027,6369862841607;1132,4574551330375;368,6346322671852;
6;1165,9372634157762;874,8025444537511;1313,9992117598276;823,8991971893729;1161,0848630075643;1023,3171152973418;236,4773077109894;
7;264,3470530553318;352,8407740942148;848,8746650245512;705,5675919114319;902,7702728931085;981,26566979987;424,2446540098149;
8;1074,8593740809229;746,7623796789117;832,1989372601156;685,0335280765289;1059,7291308885096;983,8914596994418;458,9770219144448;
9;512,5106458940877;371,5734986991206;423,21616026453466;268,5481674043085;757,5546331154464;649,8681915569096;307,4772275150517;
10;1224,0177508333963;333,1730974643074;989,8364639070387;337,2793363003184;1350,3155508374703;586,7709004010758;310,67427663309127;
11;730,890971166406;380,43038574581624;952,8465866444299;496,7093653063798;427,8899688768688;840,9368839075601;131,48310808261203;
12;849,2915867972838;309,70646203259184;818,2473410914013;591,5483497696896;722,4960329616238;768,3870583186508;393,7574387728614;
13;552,5859829971687;418,3634611565976;622,7627875933322;486,5684931308274;303,4525413730594;632,2175249420734;306,4137927129914;
14;790,872802262907;790,872802262907;760,5989767840847;352,6979299958102;890,8516579881089;571,5171050340014;302,6914605596721;
15;553,178650219053;686,1230222284266;1008,4421519339353;237,3044700299688;1028,6978421318136;607,2584730202575;299,7954923431803;
16;1332,178638457743;318,08003099171583;625,5292938439893;165,66697612007192;987,5601967729626;1569,4971200349114;276,71329307624137;
17;1210,2525075582862;621,2096247839304;1329,8225745551758;157,18334400726326;752,2828599652353;1313,4425552032599;241,33973069696276;
18;786,6606603120958;353,7554131037082;1310,6211214250648;588,2664244029743;1249,706647725091;1067,8458110070333;340,12085955866223;
19;608,4613157517715;401,0549239995162;574,1677958210621;194,21175900624667;256,5439054954986;527,2865887372686;437,5650358384846;
20;1222,7309742837865;899,0114280673065;664,1356331522625;626,5722110917686;958,2549424152767;881,6921676757438;422,2592378154668;
21;993,8617324095267;218,47539717925292;837,1779839952119;778,1755892089536;1330,8161365891415;1374,4675576784066;387,03563141635095;
22;627,7939712662246;438,46047505869547;851,061138950105;165,77388271319933;892,4435816957562;1403,49768895108;310,41503615865486;
23;483,11215478800295;829,6240866529083;649,2195923029476;241,0237907283181;1467,836868853508;1373,735589110568;374,8561653367087;
24;690,0048801573357;318,4675603617261;547,7880638990337;506,49743745350224;1140,9303706769847;624,9919995219925;355,4303232837151;
25;914,4259901866453;720,7751048961013;1003,0878026161045;652,2500058307755;997,3641537833482;1130,7440875995621;391,0439509738494;
26;977,6163414952107;426,34142419777754;624,1242689715309;624,1242689715309;977,0153578674344;919,761394898318;396,1331668095968;
27;416,9321373426046;172,00550105707862;357,2679922154939;298,49444151867556;593,9321614400151;633,4342462931463;305,2763400879003;
28;545,0537090863227;438,2466728484269;495,82578659513;275,63139475354455;626,3139634910049;598,0595911195205;310,9920076917324;
29;1121,9785669631992;586,7749623915529;357,0742488043993;275,6695798481396;1184,0402671241754;759,1128287002989;355,64426722952203;
30;1080,8166051180337;305,89982906510204;966,5910512449154;424,7184579560144;658,7001716284517;962,5436128367455;389,9323999266012;
31;633,8156992578197;348,2948480158466;648,3797331663723;187,34820338650388;783,721455028267;1149,1705913252217;367,4715227999027;
32;839,4192860304515;402,6492633850712;717,774935475486;713,9131736137679;1009,6927810785924;1371,4070509973121;494,85239265855034;
33;857,1803971306299;357,1604541302595;829,3614391762467;406,589318651163;921,9107057941364;1036,6174999088585;606,4364458612372;
34;418,4429684270367;403,74265358491994;353,64913800268823;271,813250686178;1101,3713900681578;864,0958747104287;187,6832013092676;
35;1050,462781527754;288,02495195335086;1012,7428768351342;749,8721946405822;1131,3616622639775;1565,4774255830234;268,5052217227221;






============================================================================
Função: Ackley
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
meanNFE;100320;100320;100320;100320;100320;100320;100320;
meanFX;0,5611963553783778;0,5317591817399454;1,320437622124326;0,5263547869519035;1,4554467236385191;1,361021941708272;0,5526026674026799;
medianFX;0,004036568559182996;0,004036568559182996;0,006747137650794599;0,004036568559182996;1,6462673453161294;1,6462666102968733;0,11605067670092595;
sdFX;0,7933801037008423;0,7987875988230932;3,5892065078030106;0,7913071815173738;0,5602458932833378;0,7211266980563159;0,6313598457862879;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
5;21,02386147436594;21,02386147436594;21,02386147436594;21,02386147436594;21,02386147436594;21,02386147436594;21,02386147436594;
50;20,98213957068413;20,98213957068413;20,98213957068413;20,98213957068413;20,98213957068413;20,98213957068413;20,98213957068413;
100;20,965158679261645;20,965158679261645;20,965158679261645;20,965158679261645;20,965158679261645;20,965158679261645;20,965158679261645;
500;20,907159986706027;20,931317545199924;20,942646786589997;20,907017787257;20,022868943242493;20,585158105151738;20,508014636955888;
1000;20,802487491354636;20,87465225846997;20,91772108647739;20,808120110376937;17,94418995666393;19,611289175467743;19,59129937677386;
1500;20,66369606151633;20,78178684420171;20,890771640695;20,64763541811417;15,08695144939739;17,80413735936991;17,665268240209688;
2000;20,494017518425057;20,64610131378114;20,85533461374791;20,472580587833175;11,388619525093052;15,389382356744756;14,900126338175008;
2500;20,290131059320203;20,462916616739115;20,79258687992595;20,244880941949816;6,858216178012784;12,416419058072892;11,18026104902696;
3000;20,075573784054352;20,258583693327253;20,729347097473788;20,01615927058001;3,635299559311172;8,704047146032854;6,931639853075013;
3500;19,845436148215317;20,033945310211035;20,64353955823146;19,769974759230063;2,026835520562208;5,238418235316052;3,9212842898098828;
4000;19,6055622058139;19,815314913904917;20,55218035499953;19,51231381277692;1,6408980426325963;2,9754316925032454;2,461134961619245;
4500;19,342425895493058;19,566489768915346;20,45063689671844;19,228404239405204;1,570427625105797;1,9905371879939284;1,842817681216335;
5000;19,023750574457853;19,296811151146887;20,318187904260515;18,92449735048105;1,5167680748268886;1,614396451846972;1,691645749744968;
6000;18,35425241996597;18,66690427971052;20,011954362233904;18,209130899845803;1,4607568786535559;1,4430898611981737;1,633143087735363;
7000;17,539732574702036;17,906395920383115;19,62538385012842;17,36827181625616;1,4558434672277463;1,3734560737165313;1,6180949620444938;
8000;16,68484400244852;17,070418139133615;19,17921166727982;16,537690862828995;1,4554467236385191;1,361498116053019;1,6180949620444938;
9000;15,862210396604503;16,19411931032018;18,64737744027589;15,683228703050421;1,4554467236385191;1,36107183216102;1,6180949620444938;
10000;15,038000403912868;15,340841173216788;18,085832236984132;14,82844797991886;1,4554467236385191;1,3610220736242709;1,6142954547398647;
12000;13,436784381956057;13,676711733459648;16,91300002789075;13,216134767402224;1,4554467236385191;1,361021941708272;1,5375631854349183;
14000;11,826910113465894;12,15848169997018;15,533198230849797;11,628752126762285;1,4554467236385191;1,361021941708272;1,4452141530932412;
16000;10,487069257464734;10,840405884171103;14,404949047995819;10,295062091123686;1,4554467236385191;1,361021941708272;1,4450473097518344;
18000;9,330139932197678;9,60543212378882;13,315024044151897;9,136238550424011;1,4554467236385191;1,361021941708272;1,4213846313749514;
20000;8,312164703364607;8,526769434012454;12,346569347869043;8,125818540153379;1,4554467236385191;1,361021941708272;1,3347628429236773;
25000;6,0856357222791395;6,23004211961324;10,143700180917683;5,92797110595207;1,4554467236385191;1,361021941708272;1,2733638906592988;
30000;4,52314858471512;4,659408709304425;8,35553597576679;4,406639771413713;1,4554467236385191;1,361021941708272;1,0628695166182491;
35000;3,48333240627111;3,5786479738721617;6,930854769300502;3,4073407114028513;1,4554467236385191;1,361021941708272;1,0035117170906902;
40000;2,5560595040171514;2,6388888703552005;5,737655295041064;2,4679626730374493;1,4554467236385191;1,361021941708272;0,9666271225651291;
45000;1,820343711912948;1,9236552464936547;4,911126462861835;1,766293065603583;1,4554467236385191;1,361021941708272;0,8280688080593668;
50000;1,306591346843341;1,3210925082268614;4,243046484241678;1,2379808584287242;1,4554467236385191;1,361021941708272;0,8187009679507309;
55000;0,9397473175426262;0,8773640583224918;3,588353161896027;0,8543452863212153;1,4554467236385191;1,361021941708272;0,8145614926759972;
60000;0,7325217296160996;0,7054300256980556;3,126891735963892;0,7070225830403697;1,4554467236385191;1,361021941708272;0,7619212993880536;
65000;0,6424245010205344;0,6195354723124878;2,8128114937190074;0,6096300378522456;1,4554467236385191;1,361021941708272;0,7325001430956748;
70000;0,605029873933337;0,5796692961336865;2,540535075642971;0,5718075153452866;1,4554467236385191;1,361021941708272;0,7325001430956748;
75000;0,5852920989025062;0,557289152518662;2,300820968654514;0,5517890356711295;1,4554467236385191;1,361021941708272;0,7323848830610025;
80000;0,5746930992425547;0,54584874628002;2,0715148915077393;0,5410610165684933;1,4554467236385191;1,361021941708272;0,6863841970577319;
85000;0,5687302095426765;0,5393520257997925;1,8804863258173405;0,5349215937335832;1,4554467236385191;1,361021941708272;0,6437087415917231;
90000;0,5651687008686671;0,5355005657424894;1,5897787532430405;0,5311606573781845;1,4554467236385191;1,361021941708272;0,5949892640405845;
95000;0,5630204955111762;0,5332381425874353;1,437222687913908;0,5290074215850908;1,4554467236385191;1,361021941708272;0,567782955928407;
100000;0,5611963553783779;0,5317770163749378;1,322891782641927;0,5263665549726816;1,4554467236385191;1,361021941708272;0,5526026674026799;

==========================================================
===> Melhores f(x) para cada execução:
execucao;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
1;1,5017577606567052;1,7780180136719501;1,7780180136719501;1,646665457135267;1,8998089385493202;1,5018002395863057;0,020542280709090477;
2;0,0035471763658421196;0,0032762085009458985;0,047064589290563674;0,0026554112793419904;1,7780525609334497;1,778078845961712;0,09597087405129656;
3;0,004260967568406215;0,004260967568406215;0,004678803159357869;0,004036568559182996;1,3404752858470061;1,7780354043057578;0,053879143628300596;
4;2,120130898619095;2,0133259622320168;2,120130898619095;2,120130898619095;2,120175729712596;2,013351121299351;0,019690092163372697;
5;0,0036754150363513816;0,0036754150363513816;0,019227040325382916;0,003132240873735981;0,003919747742624935;1,5017892653463214;0,18747407678467454;
6;0,0022845021664927856;0,0029815481581145775;0,003799474734588415;0,0018422427591282542;1,5017767546773406;0,0035471763658421196;0,02178911849691545;
7;1,6464074254134573;1,3407772194615966;0,004036568559182996;1,646261491946099;1,646592104055415;2,013357677455364;1,0021452411577911;
8;0,0018422427591282542;0,0018422427591282542;0,006001424855064386;0,0018422427591282542;0,00415022505780982;0,0036754150363513816;0,1089744737542091;
9;0,003919747742624935;0,004577770811618365;0,00917202774955328;0,0036754150363513816;1,5017986790663862;1,50179274890899;0,07236955940482304;
10;0,0018422427591282542;0,0022845021664927856;0,0035471763658421196;0,0032762085009458985;1,3410881331209552;1,5017940901150588;1,163658243239734;
11;0,004036568559182996;0,004260967568406215;0,004036568559182996;0,0035471763658421196;1,5018036183356571;1,3404684393279886;0,05416211510176083;
12;1,3408986771890987;0,005508717093690052;0,011067564499324334;0,009940070443267501;0,004369014038807961;0,003414293635369603;1,3405159770275326;
13;0,0032762085009458985;0,0035471763658421196;0,003799474734588415;0,0035471763658421196;1,7780584750772555;0,003799474734588415;0,05303737564203814;
14;1,4855921806374717;1,5017588496155092;1,7459491796866828;1,5017588496155092;1,6463188769750303;1,3408142388836417;1,501804164355427;
15;0,0022845021664927856;0,0026554112793419904;0,0032762085009458985;0,0022845021664927856;1,6462673453161294;1,6469596837196754;1,5018044738136638;
16;0,005508717192906687;0,005677449689162728;0,006747137650794599;0,005508717192906687;1,6462981732804174;1,6462666102968733;1,3413929594893403;
17;1,646394423895945;1,646394423895945;1,6465461791029625;1,6021283831427517;1,7780461009960966;1,3404758981461917;0,12202696708108363;
18;0,0018422427591282542;0,0018422427591282542;0,003132240873735981;0,0018422427591282542;1,5018050766273952;1,6463089106579396;0,023004343836610985;
19;1,6462527471826256;1,7780569042689862;1,5018087430586142;1,6462527471826256;1,778109960086919;2,2215715831900127;1,3476660884208336;
20;1,3404337395135109;1,6463882264374092;1,5017598495066942;1,3404337395135109;1,7780345074702844;1,899777426879357;0,006233951947425709;
21;1,8997575115686978;1,8997575115686978;1,7780177358667935;1,8997575115686978;1,5018032183150218;0,0036754150363513816;0,19094016751511944;
22;0,005063666531277988;0,004474558729842926;20,2810521984378;0,005063666531277988;0,003799474734588415;1,899793454966158;0,09683295798622993;
23;0,004036568559182996;0,003799474734588415;0,006384534721657786;0,0029815481581145775;1,7780461009960966;2,013355979738371;1,3404925986748175;
24;1,6463938324521834;1,6463959505750267;0,0032762085009458985;1,6463938324521834;1,5018073519159145;0,003799474734588415;0,07768081378544522;
25;0,006384534721657786;1,5030449448789724;1,3409641831198513;0,004260967568406215;1,778039072472918;1,899788197730608;0,3146873210280141;
26;0,003799474734588415;0,004036568559182996;0,004874859778187357;0,004036568559182996;1,3404765400616618;1,8997976873461369;0,025946864788426893;
27;0,0018422427591282542;0,0018422427591282542;6,988658110953825;0,0018422427591282542;1,5017959317201175;0,004036568559182996;0,010886846302259556;
28;1,6463528174514686;0,0032762085009458985;1,7780565479712394;1,646345179218212;1,7780376603962935;1,5018031704454664;1,3417357550689033;
29;0,0018422427591282542;0,002074951645681722;0,003414293635369603;0,0018422427591282542;1,7780532535481015;1,5017944806070567;1,3411417656641937;
30;0,0032762085009458985;0,0032762085009458985;0,004260967568406215;0,0032762085009458985;1,646301659691602;1,3404735694740246;0,06517227459442054;
31;0,0018422427591282542;0,0018422427591282542;3,579516375025708;0,0018422427591282542;1,5017912827513165;1,7781118265312266;1,3404861326320727;
32;0,005063666630494623;0,003799474734588415;0,005760058707377169;0,004036568559182996;1,501795931720114;1,7780907658805774;0,11605067670092595;
33;0,0018422427591282542;0,0029815481581145775;0,0018422427591282542;0,0018422427591282542;2,013359844876895;1,7780830487567272;0,0541231688692001;
34;1,6463445566125436;1,7780170126940753;0,002074951645681722;1,6462924961886252;1,3404785191158943;1,8997963867363197;1,3404785191158943;
35;0,0018422427591282542;0,0018422427591282542;0,013364342155323783;0,0018422427591282542;1,77810017806474;1,6462893893940276;1,6462959762619498;






============================================================================
Função: Beale
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
meanNFE;100022;100022;100022;100022;100022;100022;100022;
meanFX;0,0009237321814321113;5,4744161440787506E-05;0,00104750535258231;0,00033395034860674564;0,1266317208382056;1,0912665709284617;0,0001252717312853848;
medianFX;0,00048689955815875663;3,378241508701319E-05;0,00019735175918272262;9,242884663855994E-05;0,0005505666238915207;0,6577100649722235;8,232875393633783E-05;
sdFX;0,0014568712818257285;6,794710870518323E-05;0,001821168612681709;0,0011723153946312927;0,45685579140181504;1,677274304030623;0,00014364590405565184;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
5;322,40472439064297;322,40472439064297;322,40472439064297;322,40472439064297;322,40472439064297;322,40472439064297;322,40472439064297;
50;5,552736477509569;11,995326822402713;13,664702602979853;15,444632364865155;4,252012004514214;11,447223843062764;9,555902243659203;
100;2,589635177191784;2,0004554730167516;3,3832569554082546;2,69158395442154;2,3781325007665233;2,7460417584920056;2,5282713020571648;
500;1,148928912469766;0,715021195522503;1,282252432722279;0,8912088341608048;0,8235921449718848;1,1380722473172946;0,5922045819588155;
1000;0,7154654873896166;0,6037185965195253;0,6968532063355437;0,7600928001690258;0,46916277457490735;1,1362272253358434;0,3314116580693455;
1500;0,40098441479343955;0,48259594916772913;0,5900826272612666;0,6791639227183768;0,34887575535920556;1,0912841845545704;0,27136328999617726;
2000;0,34077537093546095;0,3723722396278289;0,5689656072672337;0,6214901449237967;0,24008091301928566;1,0912841845545704;0,1969032271793197;
2500;0,28621585687423745;0,3259947071076464;0,4194439040198383;0,5938989690054866;0,1903803580128111;1,0912665709284617;0,1750310435086409;
3000;0,24355518665758114;0,30089692568563897;0,3392686327062707;0,4365003609574923;0,1768940129245308;1,0912665709284617;0,15468498303238504;
3500;0,21425998465128737;0,2305764603107191;0,30439545879910873;0,3115515187446983;0,16955591909718848;1,0912665709284617;0,13708736905641922;
4000;0,16653942966303054;0,19552644383024537;0,2728566537599168;0,27942311676718123;0,1508772088376913;1,0912665709284617;0,12306580971803494;
4500;0,15376631353087847;0,1691191843057026;0,19595823957034064;0,27870369191902483;0,147355746697952;1,0912665709284617;0,10292588676981135;
5000;0,1227553092719753;0,15286547407755482;0,16562760320741235;0,23428548117832437;0,14466697186137142;1,0912665709284617;0,08562960376885455;
6000;0,10433847829513335;0,13188616513336868;0,1183604353940854;0,1932161163943892;0,14151831453307775;1,0912665709284617;0,046695355398977456;
7000;0,04960708495282768;0,10983968933714094;0,0730728495297004;0,15697829713064815;0,1376083534205311;1,0912665709284617;0,04437981431545763;
8000;0,048145231518087535;0,09072150109472377;0,05712208110242849;0,1096842601267013;0,13592014620946813;1,0912665709284617;0,04278172051901569;
9000;0,04312871958903353;0,03865846965208342;0,04668818197175658;0,0894414622693409;0,13568900235239106;1,0912665709284617;0,03348528927363349;
